GeneID	Symbol	Name	Disease	Phenotype	Function
9446	GSTO1	.	0	0	1
119391	GSTO2	.	0	0	1
2950	GSTP1	.	1	0	1
2952	GSTT1	.	0	0	1
2953	GSTT2	.	0	0	1
2954	GSTZ1	.	0	0	1
79712	GTDC1	.	0	0	1
2957	GTF2A1	.	0	0	1
11036	GTF2A1L	.	0	0	1
2958	GTF2A2	.	0	0	1
2959	GTF2B	.	0	0	1
2962	GTF2F1	.	0	0	1
2963	GTF2F2	.	1	0	1
2965	GTF2H1	.	0	0	1
2966	GTF2H2	.	0	0	1
653238	GTF2H2B	.	0	0	1
730394	GTF2H2C_2	.	0	0	1
2967	GTF2H3	.	0	0	1
2968	GTF2H4	.	0	1	1
404672	GTF2H5	.	1	1	1
2969	GTF2I	.	1	1	1
9569	GTF2IRD1	.	0	0	1
2971	GTF3A	.	0	0	1
2975	GTF3C1	.	0	0	1
2976	GTF3C2	.	0	0	1
9329	GTF3C4	.	0	0	1
85865	GTPBP10	.	0	0	1
54676	GTPBP2	.	0	0	1
84705	GTPBP3	.	0	0	1
8225	GTPBP6	.	0	0	1
29083	GTPBP8	.	0	0	1
51512	GTSE1	.	0	1	1
2979	GUCA1B	.	0	0	1
9626	GUCA1C	.	0	0	1
2977	GUCY1A2	.	0	0	1
2983	GUCY1B1	.	0	0	1
3000	GUCY2D	.	0	0	1
60558	GUF1	.	0	0	1
2987	GUK1	.	0	0	1
51454	GULP1	.	0	1	1
2990	GUSB	.	0	0	1
728411	GUSBP1	.	0	0	1
91316	GUSBP11	.	0	0	1
387036	GUSBP2	.	0	0	1
653188	GUSBP3	.	0	0	1
441046	GUSBP5	.	0	0	1
727936	GXYLT2	.	0	0	1
2992	GYG1	.	0	0	1
8908	GYG2	.	0	0	1
2993	GYPA	.	0	0	1
2995	GYPC	.	0	0	1
2997	GYS1	.	1	1	1
2998	GYS2	.	0	0	1
3002	GZMB	.	0	0	1
283120	H19	.	0	0	1
8971	H1FX	.	0	0	1
55766	H2AFJ	.	0	0	1
94239	H2AFV	.	0	0	1
3014	H2AFX	.	0	0	1
9555	H2AFY	.	0	0	1
55506	H2AFY2	.	0	0	1
3015	H2AFZ	.	0	0	1
54145	H2BFS	.	0	0	1
3020	H3F3A	.	1	1	1
9563	H6PD	.	0	0	1
55547	HAB1	.	0	0	1
22927	HABP4	.	1	0	1
9200	HACD1	.	0	0	1
201562	HACD2	.	0	0	1
51495	HACD3	.	0	0	1
401494	HACD4	.	0	0	1
57531	HACE1	.	0	1	1
3033	HADH	.	0	0	1
3030	HADHA	.	0	0	1
3032	HADHB	.	0	0	1
3029	HAGH	.	0	0	1
84264	HAGHL	.	0	0	1
3034	HAL	.	1	1	1
57817	HAMP	.	0	0	1
51179	HAO2	.	0	0	1
1404	HAPLN1	.	0	0	1
3035	HARS	.	0	1	1
23438	HARS2	.	1	0	1
3037	HAS2	.	0	0	1
115106	HAUS1	.	0	0	1
55142	HAUS2	.	0	0	1
54930	HAUS4	.	0	0	1
23354	HAUS5	.	0	0	1
54801	HAUS6	.	0	0	1
55559	HAUS7	.	0	0	1
10456	HAX1	.	0	0	1
3039	HBA1	.	0	0	1
3043	HBB	.	0	0	1
1839	HBEGF	.	0	0	1
3047	HBG1	.	0	0	1
26959	HBP1	.	0	0	1
10767	HBS1L	.	0	0	1
3052	HCCS	.	0	0	1
54985	HCFC1R1	.	0	0	1
29915	HCFC2	.	0	0	1
493812	HCG11	.	0	0	1
285834	HCG22	.	0	0	1
3055	HCK	.	0	0	1
3059	HCLS1	.	0	0	1
10866	HCP5	.	0	0	1
3062	HCRTR2	.	0	0	1
3065	HDAC1	.	0	0	1
79885	HDAC11	.	0	0	1
3066	HDAC2	.	1	0	1
8841	HDAC3	.	0	0	1
9759	HDAC4	.	0	0	1
10014	HDAC5	.	0	0	1
10013	HDAC6	.	0	0	1
51564	HDAC7	.	0	1	1
55869	HDAC8	.	0	0	1
9734	HDAC9	.	0	0	1
51020	HDDC2	.	0	0	1
3068	HDGF	.	0	0	1
154150	HDGFL1	.	0	0	1
50810	HDGFL3	.	0	0	1
50810	HDGFRP3	.	0	0	1
3069	HDLBP	.	0	0	1
139324	HDX	.	0	0	1
55027	HEATR3	.	0	0	1
25938	HEATR5A	.	0	0	1
50865	HEBP1	.	0	0	1
23593	HEBP2	.	0	0	1
51696	HECA	.	0	0	1
143279	HECTD2	.	0	0	1
283450	HECTD4	.	0	0	1
23072	HECW1	.	0	0	1
57520	HECW2	.	1	0	1
57493	HEG1	.	0	0	1
3070	HELLS	.	0	0	1
113510	HELQ	.	0	0	1
9931	HELZ	.	0	0	1
85441	HELZ2	.	0	0	1
113802	HENMT1	.	0	0	1
9843	HEPH	.	0	1	1
8925	HERC1	.	0	0	1
8924	HERC2	.	0	0	1
400322	HERC2P2	.	0	0	1
100289574	HERC2P4	.	0	0	1
440248	HERC2P9	.	0	0	1
8916	HERC3	.	0	0	1
26091	HERC4	.	0	0	1
55008	HERC6	.	0	0	1
64224	HERPUD2	.	0	0	1
3280	HES1	.	0	0	1
54626	HES2	.	0	0	1
57801	HES4	.	0	0	1
55502	HES6	.	0	0	1
3073	HEXA	.	0	0	1
284004	HEXD	.	0	0	1
10614	HEXIM1	.	0	0	1
23462	HEY1	.	0	0	1
23493	HEY2	.	0	1	1
26508	HEYL	.	0	0	1
3077	HFE	.	0	0	1
3081	HGD	.	0	0	1
3082	HGF	.	0	1	1
51236	HGH1	.	1	0	1
138050	HGSNAT	.	0	0	1
3087	HHEX	.	0	0	1
64399	HHIP	.	0	0	1
646576	HHIP-AS1	.	0	0	1
11147	HHLA3	.	0	0	1
11112	HIBADH	.	0	0	1
26275	HIBCH	.	0	0	1
23119	HIC2	.	1	0	1
283987	HID1	.	0	0	1
3091	HIF1A	.	0	0	1
64344	HIF3A	.	0	0	1
25994	HIGD1A	.	0	0	1
29923	HILPDA	.	0	0	1
25988	HINFP	.	0	0	1
3094	HINT1	.	0	0	1
84681	HINT2	.	0	0	1
135114	HINT3	.	0	0	1
3092	HIP1	.	0	0	1
28996	HIPK2	.	0	0	1
7290	HIRA	.	0	0	1
8479	HIRIP3	.	0	0	1
3024	HIST1H1A	.	0	0	1
3006	HIST1H1C	.	0	0	1
3008	HIST1H1E	.	0	0	1
8334	HIST1H2AC	.	0	0	1
3013	HIST1H2AD	.	0	0	1
3012	HIST1H2AE	.	0	0	1
8969	HIST1H2AG	.	0	0	1
8329	HIST1H2AI	.	0	0	1
3018	HIST1H2BB	.	0	0	1
8347	HIST1H2BC	.	0	0	1
3017	HIST1H2BD	.	0	0	1
8343	HIST1H2BF	.	0	0	1
8345	HIST1H2BH	.	0	0	1
85236	HIST1H2BK	.	0	0	1
8342	HIST1H2BM	.	0	0	1
8358	HIST1H3B	.	0	0	1
8351	HIST1H3D	.	0	0	1
8354	HIST1H3I	.	0	0	1
8360	HIST1H4A	.	0	0	1
8366	HIST1H4B	.	0	0	1
8365	HIST1H4H	.	0	0	1
723790	HIST2H2AA4	.	0	0	1
8338	HIST2H2AC	.	0	0	1
337873	HIST2H2BC	.	0	0	1
8349	HIST2H2BE	.	0	0	1
92815	HIST3H2A	.	0	1	1
3096	HIVEP1	.	0	0	1
3097	HIVEP2	.	0	0	1
59269	HIVEP3	.	0	0	1
55355	HJURP	.	0	0	1
3098	HK1	.	1	0	1
80201	HKDC1	.	0	0	1
3105	HLA-A	.	0	0	1
3106	HLA-B	.	0	0	1
3107	HLA-C	.	0	0	1
3108	HLA-DMA	.	0	0	1
3109	HLA-DMB	.	0	0	1
3112	HLA-DOB	.	0	0	1
3113	HLA-DPA1	.	1	0	1
3116	HLA-DPB2	.	0	0	1
3117	HLA-DQA1	.	0	0	1
3118	HLA-DQA2	.	0	0	1
3119	HLA-DQB1	.	1	0	1
3122	HLA-DRA	.	0	0	1
3123	HLA-DRB1	.	0	0	1
3125	HLA-DRB3	.	0	0	1
3126	HLA-DRB4	.	0	0	1
3127	HLA-DRB5	.	0	0	1
3133	HLA-E	.	0	0	1
3134	HLA-F	.	0	0	1
3135	HLA-G	.	0	0	1
3136	HLA-H	.	0	0	1
3137	HLA-J	.	0	0	1
3131	HLF	.	0	0	1
81502	HM13	.	0	0	1
83872	HMCN1	.	0	0	1
10363	HMG20A	.	0	1	1
10362	HMG20B	.	1	0	1
3159	HMGA1	.	1	0	1
8091	HMGA2	.	0	0	1
3146	HMGB1	.	0	0	1
10357	HMGB1P1	.	0	0	1
100130561	HMGB1P10	.	1	0	1
100132863	HMGB1P37	.	0	0	1
3148	HMGB2	.	0	0	1
3149	HMGB3	.	0	0	1
128872	HMGB3P1	.	1	0	1
3155	HMGCL	.	0	0	1
3156	HMGCR	.	0	0	1
3157	HMGCS1	.	0	0	1
728851	HMGN1P36	.	0	0	1
643790	HMGN1P38	.	0	0	1
3151	HMGN2	.	0	0	1
10473	HMGN4	.	1	0	1
10042	HMGXB4	.	1	0	1
3161	HMMR	.	0	0	1
3162	HMOX1	.	0	0	1
51155	HN1	.	1	1	1
90861	HN1L	.	0	0	1
6927	HNF1A	.	0	0	1
3176	HNMT	.	0	0	1
3178	HNRNPA1	.	0	0	1
3181	HNRNPA2B1	.	0	0	1
220988	HNRNPA3	.	0	0	1
10151	HNRNPA3P1	.	0	0	1
3182	HNRNPAB	.	0	0	1
3183	HNRNPC	.	0	0	1
3184	HNRNPD	.	0	0	1
9987	HNRNPDL	.	0	0	1
3185	HNRNPF	.	0	0	1
3187	HNRNPH1	.	0	0	1
3189	HNRNPH3	.	0	0	1
3191	HNRNPL	.	0	1	1
4670	HNRNPM	.	0	0	1
10236	HNRNPR	.	0	0	1
3192	HNRNPU	.	0	0	1
11100	HNRNPUL1	.	0	0	1
9456	HOMER1	.	0	0	1
9454	HOMER3	.	1	0	1
29911	HOOK2	.	0	0	1
84376	HOOK3	.	0	0	1
84525	HOPX	.	1	0	1
3198	HOXA1	.	0	0	1
3206	HOXA10	.	0	0	1
3207	HOXA11	.	0	0	1
221883	HOXA11-AS	.	0	0	1
3199	HOXA2	.	0	0	1
3200	HOXA3	.	0	0	1
3203	HOXA6	.	0	0	1
3205	HOXA9	.	0	0	1
3215	HOXB5	.	0	0	1
3221	HOXC4	.	1	0	1
3236	HOXD10	.	0	0	1
3240	HP	.	0	0	1
3241	HPCAL1	.	0	0	1
51440	HPCAL4	.	0	0	1
84842	HPDL	.	0	0	1
54969	HPF1	.	1	0	1
3248	HPGD	.	0	0	1
27306	HPGDS	.	0	0	1
3251	HPRT1	.	0	0	1
3257	HPS1	.	0	0	1
84343	HPS3	.	0	0	1
89781	HPS4	.	0	0	1
10855	HPSE	.	0	0	1
117245	HRASLS5	.	0	0	1
646962	HRCT1	.	0	0	1
3269	HRH1	.	0	0	1
11255	HRH3	.	0	0	1
10247	HRSP12	.	0	0	1
64342	HS1BP3	.	0	0	1
9653	HS2ST1	.	0	0	1
9957	HS3ST1	.	0	1	1
9953	HS3ST3B1	.	0	0	1
9394	HS6ST1	.	0	0	1
90161	HS6ST2	.	0	0	1
3281	HSBP1	.	1	1	1
150274	HSCB	.	1	0	1
3290	HSD11B1	.	1	0	1
3291	HSD11B2	.	0	0	1
3292	HSD17B1	.	0	0	1
3028	HSD17B10	.	0	0	1
51170	HSD17B11	.	1	0	1
51144	HSD17B12	.	1	0	1
345275	HSD17B13	.	1	1	1
3294	HSD17B2	.	1	0	1
3295	HSD17B4	.	1	0	1
8630	HSD17B6	.	0	0	1
51478	HSD17B7	.	1	0	1
158160	HSD17B7P2	.	1	1	1
3283	HSD3B1	.	0	0	1
3284	HSD3B2	.	0	0	1
80270	HSD3B7	.	0	0	1
128102	HSD3BP4	.	0	0	1
391081	HSD3BP5	.	0	0	1
84263	HSDL2	.	1	0	1
3297	HSF1	.	0	0	1
3320	HSP90AA1	.	0	0	1
441051	HSP90AA6P	.	0	0	1
3326	HSP90AB1	.	0	0	1
7184	HSP90B1	.	0	0	1
6782	HSPA13	.	1	0	1
51182	HSPA14	.	1	0	1
3303	HSPA1A	.	0	0	1
3304	HSPA1B	.	1	0	1
3305	HSPA1L	.	1	0	1
3308	HSPA4	.	0	0	1
3309	HSPA5	.	0	0	1
3310	HSPA6	.	1	0	1
3311	HSPA7	.	0	0	1
3315	HSPB1	.	1	0	1
51668	HSPB11	.	1	0	1
3316	HSPB2	.	0	0	1
8988	HSPB3	.	0	0	1
26353	HSPB8	.	0	0	1
3329	HSPD1	.	0	0	1
3336	HSPE1	.	0	1	1
106480254	HSPE1P6	.	0	0	1
3339	HSPG2	.	0	0	1
10808	HSPH1	.	0	0	1
10553	HTATIP2	.	1	0	1
3357	HTR2B	.	0	0	1
3358	HTR2C	.	0	1	1
3363	HTR7	.	0	0	1
5654	HTRA1	.	0	0	1
94031	HTRA3	.	0	0	1
3064	HTT	.	0	0	1
3364	HUS1	.	0	0	1
10075	HUWE1	.	0	0	1
8692	HYAL2	.	0	0	1
54768	HYDIN	.	0	0	1
10525	HYOU1	.	0	0	1
25764	HYPK	.	1	0	1
285148	IAH1	.	1	0	1
3375	IAPP	.	0	0	1
3376	IARS	.	0	0	1
55699	IARS2	.	0	0	1
200205	IBA57	.	0	0	1
25998	IBTK	.	0	0	1
3382	ICA1	.	1	0	1
130026	ICA1L	.	0	0	1
3383	ICAM1	.	0	0	1
79664	ICE2	.	0	0	1
23463	ICMT	.	0	0	1
3396	ICT1	.	0	0	1
3397	ID1	.	0	0	1
3398	ID2	.	0	0	1
84099	ID2B	.	0	0	1
3399	ID3	.	1	0	1
3400	ID4	.	0	0	1
3416	IDE	.	0	0	1
3417	IDH1	.	0	0	1
100507475	IDH1-AS1	.	0	1	1
3418	IDH2	.	0	0	1
3420	IDH3B	.	0	0	1
3422	IDI1	.	0	0	1
91734	IDI2	.	0	0	1
55853	IDI2-AS1	.	0	1	1
414328	IDNK	.	0	0	1
3425	IDUA	.	0	0	1
9592	IER2	.	0	0	1
8870	IER3	.	0	0	1
51124	IER3IP1	.	0	0	1
25900	IFFO1	.	1	0	1
3428	IFI16	.	0	0	1
3429	IFI27	.	0	0	1
83982	IFI27L2	.	0	0	1
10561	IFI44	.	0	0	1
10964	IFI44L	.	0	0	1
24138	IFIT5	.	0	0	1
8519	IFITM1	.	0	0	1
402778	IFITM10	.	0	0	1
10410	IFITM3	.	0	0	1
3447	IFNA1	.	0	0	1
3449	IFNA16	.	0	0	1
3454	IFNAR1	.	0	0	1
3455	IFNAR2	.	1	0	1
338376	IFNE	.	0	0	1
3458	IFNG	.	0	0	1
3459	IFNGR1	.	0	0	1
3460	IFNGR2	.	0	0	1
3475	IFRD1	.	0	0	1
7866	IFRD2	.	0	0	1
55764	IFT122	.	0	1	1
90410	IFT20	.	0	0	1
11020	IFT27	.	0	0	1
112752	IFT43	.	0	0	1
56912	IFT46	.	0	0	1
51098	IFT52	.	0	1	1
55081	IFT57	.	0	0	1
80173	IFT74	.	0	0	1
57560	IFT80	.	0	0	1
28981	IFT81	.	0	0	1
3476	IGBP1	.	0	0	1
280655	IGBP1P1	.	1	1	1
57722	IGDCC4	.	0	0	1
3479	IGF1	.	1	0	1
3480	IGF1R	.	1	1	1
3481	IGF2	.	0	0	1
10644	IGF2BP2	.	0	0	1
10643	IGF2BP3	.	1	0	1
3482	IGF2R	.	1	0	1
3484	IGFBP1	.	0	0	1
3485	IGFBP2	.	1	0	1
3486	IGFBP3	.	0	0	1
3487	IGFBP4	.	1	0	1
3488	IGFBP5	.	0	0	1
3489	IGFBP6	.	0	0	1
3490	IGFBP7	.	1	0	1
255130	IGFBP7-AS1	.	0	0	1
3500	IGHG1	.	0	0	1
3507	IGHM	.	0	0	1
492311	IGIP	.	0	0	1
50802	IGK	.	0	0	1
3514	IGKC	.	0	0	1
28930	IGKV1-39	.	0	0	1
28862	IGKV1OR2-108	.	0	0	1
28908	IGKV4-1	.	0	0	1
28831	IGLJ3	.	0	0	1
100423062	IGLL5	.	0	0	1
152404	IGSF11	.	0	0	1
3321	IGSF3	.	0	0	1
22997	IGSF9B	.	0	0	1
121457	IKBIP	.	0	0	1
8518	IKBKAP	.	0	0	1
10320	IKZF1	.	0	0	1
64375	IKZF4	.	1	0	1
64376	IKZF5	.	0	0	1
3586	IL10	.	1	0	1
3588	IL10RB	.	0	0	1
3589	IL11	.	0	0	1
3592	IL12A	.	1	0	1
3594	IL12RB1	.	0	0	1
3605	IL17A	.	0	0	1
53342	IL17D	.	1	0	1
55540	IL17RB	.	0	0	1
3606	IL18	.	1	0	1
8809	IL18R1	.	1	0	1
3552	IL1A	.	1	0	1
3553	IL1B	.	0	0	1
3554	IL1R1	.	0	0	1
7850	IL1R2	.	0	0	1
3556	IL1RAP	.	1	0	1
9173	IL1RL1	.	1	0	1
3557	IL1RN	.	1	0	1
3558	IL2	.	0	0	1
51561	IL23A	.	1	0	1
246778	IL27	.	0	0	1
9235	IL32	.	1	0	1
90865	IL33	.	0	0	1
146433	IL34	.	0	0	1
27178	IL37	.	0	0	1
3563	IL3RA	.	0	0	1
3566	IL4R	.	0	0	1
3567	IL5	.	1	1	1
3568	IL5RA	.	0	0	1
3569	IL6	.	0	0	1
3570	IL6R	.	0	0	1
3572	IL6ST	.	0	0	1
3575	IL7R	.	0	0	1
3581	IL9R	.	0	0	1
729486	IL9RP3	.	0	0	1
387597	ILDR2	.	0	0	1
3608	ILF2	.	0	0	1
3609	ILF3	.	0	0	1
147727	ILF3-DT	.	0	0	1
3611	ILK	.	0	0	1
80895	ILKAP	.	0	0	1
10994	ILVBL	.	1	0	1
196294	IMMP1L	.	0	0	1
83943	IMMP2L	.	0	0	1
3612	IMPA1	.	0	0	1
3613	IMPA2	.	0	0	1
55364	IMPACT	.	0	1	1
54928	IMPAD1	.	0	0	1
3614	IMPDH1	.	0	0	1
3615	IMPDH2	.	0	0	1
10207	INADL	.	0	0	1
255783	INAFM1	.	0	0	1
64423	INF2	.	1	0	1
54556	ING3	.	1	0	1
3623	INHA	.	1	0	1
3624	INHBA	.	0	0	1
3625	INHBB	.	0	0	1
3626	INHBC	.	0	0	1
58493	INIP	.	0	0	1
83444	INO80B	.	0	0	1
125476	INO80C	.	0	0	1
54891	INO80D	.	0	0	1
283899	INO80E	.	0	0	1
3628	INPP1	.	0	0	1
3631	INPP4A	.	0	0	1
8821	INPP4B	.	0	0	1
3632	INPP5A	.	0	0	1
3635	INPP5D	.	0	0	1
56623	INPP5E	.	1	1	1
51763	INPP5K	.	0	0	1
3630	INS	.	1	0	1
3638	INSIG1	.	1	0	1
51141	INSIG2	.	0	0	1
3640	INSL3	.	1	0	1
3641	INSL4	.	0	0	1
11172	INSL6	.	1	1	1
3642	INSM1	.	0	0	1
3643	INSR	.	0	0	1
26173	INTS1	.	0	0	1
55174	INTS10	.	0	0	1
55726	INTS13	.	0	0	1
57508	INTS2	.	0	0	1
65123	INTS3	.	0	0	1
92105	INTS4	.	0	0	1
26512	INTS6	.	0	0	1
25896	INTS7	.	0	0	1
27152	INTU	.	0	0	1
27130	INVS	.	0	0	1
51447	IP6K2	.	0	0	1
26034	IPCEF1	.	0	0	1
51194	IPO11	.	0	0	1
79711	IPO4	.	0	1	1
3843	IPO5	.	0	0	1
10526	IPO8	.	0	1	1
55705	IPO9	.	0	0	1
3653	IPW	.	1	0	1
9657	IQCB1	.	0	0	1
55721	IQCC	.	0	0	1
84223	IQCG	.	0	0	1
124152	IQCK	.	0	0	1
8826	IQGAP1	.	0	0	1
10788	IQGAP2	.	0	0	1
128239	IQGAP3	.	0	0	1
9922	IQSEC1	.	0	0	1
154865	IQUB	.	0	0	1
3654	IRAK1	.	0	0	1
134728	IRAK1BP1	.	0	0	1
3656	IRAK2	.	0	0	1
11213	IRAK3	.	1	0	1
3658	IREB2	.	0	0	1
3659	IRF1	.	0	0	1
3660	IRF2	.	0	0	1
359948	IRF2BP2	.	0	1	1
3661	IRF3	.	0	0	1
3664	IRF6	.	0	0	1
3394	IRF8	.	1	1	1
10379	IRF9	.	1	1	1
3667	IRS1	.	0	0	1
8660	IRS2	.	0	0	1
8471	IRS4	.	0	0	1
79191	IRX3	.	0	0	1
81689	ISCA1	.	0	0	1
23479	ISCU	.	1	0	1
9636	ISG15	.	0	0	1
3669	ISG20	.	0	0	1
3671	ISLR	.	0	0	1
140862	ISM1	.	1	0	1
9798	IST1	.	0	0	1
51477	ISYNA1	.	0	0	1
83737	ITCH	.	0	0	1
55846	ITFG2	.	0	0	1
8515	ITGA10	.	0	0	1
22801	ITGA11	.	0	0	1
3673	ITGA2	.	0	0	1
3675	ITGA3	.	0	0	1
3678	ITGA5	.	0	0	1
3655	ITGA6	.	0	0	1
3680	ITGA9	.	0	0	1
3682	ITGAE	.	0	0	1
3684	ITGAM	.	1	0	1
3685	ITGAV	.	0	0	1
3687	ITGAX	.	0	0	1
3688	ITGB1	.	0	0	1
9270	ITGB1BP1	.	1	0	1
3689	ITGB2	.	0	0	1
3690	ITGB3	.	0	1	1
23421	ITGB3BP	.	1	0	1
3691	ITGB4	.	0	0	1
3693	ITGB5	.	0	0	1
3696	ITGB8	.	1	0	1
80760	ITIH5	.	0	0	1
55600	ITLN1	.	0	0	1
9452	ITM2A	.	0	0	1
9445	ITM2B	.	0	0	1
81618	ITM2C	.	0	0	1
3704	ITPA	.	0	0	1
3705	ITPK1	.	0	0	1
3706	ITPKA	.	0	0	1
3708	ITPR1	.	0	1	1
3709	ITPR2	.	0	0	1
3710	ITPR3	.	0	0	1
85450	ITPRIP	.	0	0	1
6453	ITSN1	.	0	0	1
50618	ITSN2	.	0	0	1
3712	IVD	.	0	0	1
10625	IVNS1ABP	.	0	0	1
79960	JADE1	.	0	0	1
9767	JADE3	.	0	0	1
182	JAG1	.	0	0	1
84522	JAGN1	.	1	0	1
3716	JAK1	.	0	0	1
3717	JAK2	.	0	0	1
3718	JAK3	.	0	0	1
9832	JAKMIP2	.	0	0	1
153469	JAKMIP2-AS1	.	0	0	1
58494	JAM2	.	0	0	1
83700	JAM3	.	0	0	1
221895	JAZF1	.	0	0	1
57608	JCAD	.	0	0	1
122953	JDP2	.	0	0	1
51528	JKAMP	.	0	0	1
221037	JMJD1C	.	0	0	1
65094	JMJD4	.	0	0	1
23210	JMJD6	.	0	0	1
133746	JMY	.	0	0	1
9929	JOSD1	.	0	0	1
554203	JPX	.	0	0	1
8629	JRK	.	1	0	1
8690	JRKL	.	0	0	1
126306	JSRP1	.	1	0	1
10899	JTB	.	0	0	1
3725	JUN	.	0	0	1
3726	JUNB	.	0	1	1
3727	JUND	.	0	0	1
3728	JUP	.	0	0	1
23189	KANK1	.	0	0	1
25959	KANK2	.	0	0	1
163782	KANK4	.	0	0	1
644246	KANSL1-AS1	.	0	0	1
55683	KANSL3	.	0	0	1
3735	KARS	.	0	0	1
2648	KAT2A	.	0	0	1
8850	KAT2B	.	0	0	1
10524	KAT5	.	0	0	1
7994	KAT6A	.	0	0	1
23522	KAT6B	.	0	0	1
84148	KAT8	.	0	0	1
11104	KATNA1	.	0	0	1
84056	KATNAL1	.	0	0	1
10300	KATNB1	.	0	0	1
79768	KATNBL1	.	0	0	1
81621	KAZALD1	.	0	0	1
23254	KAZN	.	0	0	1
25948	KBTBD2	.	0	0	1
55709	KBTBD4	.	0	0	1
3736	KCNA1	.	0	0	1
3748	KCNC3	.	0	0	1
3752	KCND3	.	0	0	1
23704	KCNE4	.	0	0	1
3755	KCNG1	.	0	0	1
170850	KCNG3	.	0	0	1
3757	KCNH2	.	0	0	1
30819	KCNIP2	.	1	1	1
80333	KCNIP4	.	0	0	1
3767	KCNJ11	.	0	0	1
3768	KCNJ12	.	0	1	1
3769	KCNJ13	.	0	0	1
3764	KCNJ8	.	0	0	1
3775	KCNK1	.	0	0	1
56660	KCNK12	.	0	0	1
89822	KCNK17	.	0	0	1
3777	KCNK3	.	0	0	1
9424	KCNK6	.	0	0	1
3778	KCNMA1	.	0	0	1
10242	KCNMB2	.	0	0	1
3784	KCNQ1	.	0	0	1
283518	KCNRG	.	0	0	1
343450	KCNT2	.	0	0	1
169522	KCNV2	.	0	0	1
375616	KCP	.	0	0	1
56951	KCT2	.	0	0	1
284252	KCTD1	.	0	0	1
83892	KCTD10	.	0	0	1
147040	KCTD11	.	0	0	1
115207	KCTD12	.	0	0	1
253980	KCTD13	.	0	0	1
57528	KCTD16	.	0	0	1
222658	KCTD20	.	0	0	1
200845	KCTD6	.	0	0	1
154881	KCTD7	.	0	0	1
143888	KDELC2	.	0	0	1
10945	KDELR1	.	0	0	1
11014	KDELR2	.	0	0	1
11015	KDELR3	.	0	0	1
23028	KDM1A	.	0	0	1
22992	KDM2A	.	0	0	1
55818	KDM3A	.	0	0	1
23030	KDM4B	.	0	0	1
5927	KDM5A	.	0	1	1
10765	KDM5B	.	0	0	1
7403	KDM6A	.	0	0	1
23135	KDM6B	.	0	0	1
80853	KDM7A	.	0	0	1
9817	KEAP1	.	1	0	1
387628	KGFLP1	.	1	0	1
10657	KHDRBS1	.	0	0	1
10656	KHDRBS3	.	0	0	1
23351	KHNYN	.	1	0	1
8570	KHSRP	.	0	0	1
9768	KIAA0101	.	0	0	1
9778	KIAA0232	.	0	0	1
79932	KIAA0319L	.	0	1	1
9710	KIAA0355	.	0	0	1
9692	KIAA0391	.	0	0	1
9665	KIAA0430	.	0	0	1
9764	KIAA0513	.	0	0	1
23247	KIAA0556	.	0	0	1
285600	KIAA0825	.	0	0	1
653319	KIAA0895L	.	0	0	1
23240	KIAA0922	.	0	0	1
23285	KIAA1107	.	0	0	1
57456	KIAA1143	.	0	0	1
57179	KIAA1191	.	0	0	1
57481	KIAA1210	.	0	0	1
57482	KIAA1211	.	0	0	1
56243	KIAA1217	.	0	0	1
57535	KIAA1324	.	0	0	1
222223	KIAA1324L	.	0	0	1
57648	KIAA1522	.	0	0	1
57650	KIAA1524	.	0	0	1
25758	KIAA1549L	.	0	0	1
55196	KIAA1551	.	0	0	1
85379	KIAA1671	.	0	0	1
158405	KIAA1958	.	0	0	1
90231	KIAA2013	.	0	0	1
158358	KIAA2026	.	0	0	1
57498	KIDINS220	.	0	0	1
3832	KIF11	.	0	0	1
63971	KIF13A	.	0	0	1
23303	KIF13B	.	0	0	1
9928	KIF14	.	0	0	1
56992	KIF15	.	0	0	1
81930	KIF18A	.	0	0	1
146909	KIF18B	.	0	0	1
23095	KIF1B	.	0	0	1
10749	KIF1C	.	0	0	1
10112	KIF20A	.	0	0	1
9585	KIF20B	.	0	0	1
3835	KIF22	.	0	0	1
9493	KIF23	.	0	0	1
55083	KIF26B	.	0	0	1
55582	KIF27	.	0	0	1
100130097	KIF28P	.	0	0	1
3796	KIF2A	.	0	0	1
11004	KIF2C	.	0	0	1
11127	KIF3A	.	0	0	1
24137	KIF4A	.	1	0	1
3800	KIF5C	.	0	0	1
374654	KIF7	.	0	0	1
22920	KIFAP3	.	0	0	1
3833	KIFC1	.	1	1	1
3812	KIR3DL2	.	1	1	1
3814	KISS1	.	0	0	1
84634	KISS1R	.	1	0	1
3815	KIT	.	0	1	1
4254	KITLG	.	1	0	1
55857	KIZ	.	0	0	1
9365	KL	.	0	0	1
3831	KLC1	.	0	0	1
147700	KLC3	.	0	1	1
7071	KLF10	.	0	0	1
8462	KLF11	.	0	0	1
51621	KLF13	.	0	0	1
28999	KLF15	.	0	0	1
10365	KLF2	.	0	0	1
51274	KLF3	.	0	0	1
9314	KLF4	.	0	0	1
1316	KLF6	.	0	0	1
8609	KLF7	.	0	0	1
11279	KLF8	.	0	0	1
687	KLF9	.	0	0	1
122773	KLHDC1	.	0	0	1
23008	KLHDC10	.	0	0	1
23588	KLHDC2	.	0	0	1
116138	KLHDC3	.	0	0	1
54758	KLHDC4	.	0	0	1
113730	KLHDC7B	.	0	0	1
55220	KLHDC8A	.	0	0	1
